datetime,instrument,0,confidence
2026-04-14,SZ002493,0.15158543,0.9715407
2026-04-14,SH600522,0.12840304,0.978299
2026-04-14,SH603296,0.11745601,0.9787659
2026-04-14,SH600026,0.10470527,0.9818326
2026-04-14,SH601058,0.10200111,0.97614145
2026-04-14,SH600845,0.098301925,0.97029424
2026-04-14,SH600111,0.09758995,0.9813704
2026-04-14,SH600660,0.0935928,0.97221226
2026-04-14,SH600547,0.09358867,0.97953665
2026-04-14,SH601601,0.09262987,0.980475
2026-04-14,SH600482,0.080729105,0.9723957
2026-04-14,SH600066,0.08063472,0.97667956
2026-04-14,SZ000338,0.080487244,0.98692083
2026-04-14,SH600276,0.07385265,0.98355603
2026-04-14,SH600515,0.073825516,0.9856309
2026-04-14,SH688169,0.0725672,0.9735921
2026-04-14,SZ000538,0.06859506,0.9774884
2026-04-14,SZ000708,0.067454986,0.9830551
2026-04-14,SH600009,0.06400054,0.98220545
2026-04-14,SH600346,0.06263103,0.97783387
2026-04-14,SH603288,0.059922688,0.9817806
2026-04-14,SH600309,0.059401967,0.9858327
2026-04-14,SZ300979,0.059057586,0.9832802
2026-04-14,SH688271,0.057590194,0.97718906
2026-04-14,SZ000001,0.05744321,0.9841121
2026-04-14,SH600019,0.05474619,0.9857056
2026-04-14,SH600010,0.053889327,0.98087054
2026-04-14,SH688256,0.0538645,0.9745848
2026-04-14,SH600489,0.051149704,0.98084074
2026-04-14,SH601298,0.05024951,0.9749288
2026-04-14,SH601898,0.04890331,0.97943205
2026-04-14,SH601607,0.04615953,0.9843885
2026-04-14,SZ000333,0.04572866,0.97842807
2026-04-14,SH603501,0.04470902,0.97692204
2026-04-14,SH600415,0.044103824,0.9841272
2026-04-14,SH600015,0.04258687,0.9768957
2026-04-14,SZ000596,0.0424022,0.9814291
2026-04-14,SZ002027,0.041294865,0.97744465
2026-04-14,SZ000725,0.041137584,0.97787607
2026-04-14,SH600036,0.040813796,0.98271066
2026-04-14,SH600600,0.04020817,0.98549783
2026-04-14,SH601998,0.03986182,0.9807122
2026-04-14,SZ300498,0.03912898,0.9775873
2026-04-14,SH600887,0.039058425,0.98116094
2026-04-14,SH600741,0.03897562,0.98226833
2026-04-14,SH600233,0.03721019,0.98254377
2026-04-14,SH600023,0.036491968,0.9813225
2026-04-14,SZ003816,0.036401995,0.9732765
2026-04-14,SH601899,0.03556352,0.9759957
2026-04-14,SH600372,0.035111353,0.9810883
2026-04-14,SH601816,0.03419905,0.98508805
2026-04-14,SZ002028,0.033747144,0.9817183
2026-04-14,SH600760,0.033508494,0.9734891
2026-04-14,SH600795,0.033259913,0.97466415
2026-04-14,SZ301269,0.03286203,0.9780036
2026-04-14,SZ000876,0.032657854,0.982313
2026-04-14,SZ000301,0.031143822,0.9810796
2026-04-14,SH600161,0.029715009,0.9826391
2026-04-14,SZ000858,0.0260384,0.97872126
2026-04-14,SZ300015,0.025913775,0.9822636
2026-04-14,SZ002179,0.024566434,0.98281604
2026-04-14,SH601872,0.024324946,0.9728099
2026-04-14,SZ000425,0.023942992,0.9851009
2026-04-14,SZ002466,0.023931406,0.9668324
2026-04-14,SZ002920,0.02354841,0.98619604
2026-04-14,SZ300124,0.02348318,0.9828525
2026-04-14,SH605499,0.023471884,0.96874166
2026-04-14,SZ300394,0.022401877,0.9764944
2026-04-14,SH600989,0.02199933,0.9791551
2026-04-14,SZ300033,0.02191373,0.9776095
2026-04-14,SH600919,0.021370567,0.9860173
2026-04-14,SH600519,0.020532273,0.9808369
2026-04-14,SZ000625,0.019569434,0.98431015
2026-04-14,SZ300418,0.01850111,0.9821125
2026-04-14,SH601808,0.018275708,0.97809166
2026-04-14,SH600875,0.017933153,0.9816984
2026-04-14,SZ000786,0.017475732,0.9876686
2026-04-14,SH688126,0.017395824,0.9856287
2026-04-14,SH601186,0.017331474,0.97766376
2026-04-14,SH601166,0.0159441,0.9852718
2026-04-14,SZ002352,0.015814193,0.97835404
2026-04-14,SZ000963,0.015773945,0.98443407
2026-04-14,SH603195,0.015666246,0.9879688
2026-04-14,SH600999,0.0150270015,0.9843178
2026-04-14,SH601127,0.015007146,0.98501736
2026-04-14,SH600196,0.0149749,0.98724246
2026-04-14,SZ001391,0.014214404,0.9801358
2026-04-14,SH600941,0.014008291,0.98206985
2026-04-14,SH688981,0.012207806,0.9776798
2026-04-14,SZ000408,0.011814289,0.97949034
2026-04-14,SH601668,0.011213526,0.9843354
2026-04-14,SH600000,0.01109378,0.980864
2026-04-14,SH688187,0.011024974,0.98307645
2026-04-14,SH603392,0.011013322,0.98639035
2026-04-14,SH601360,0.0101716295,0.97264296
2026-04-14,SH600061,0.01010821,0.98429316
2026-04-14,SH601669,0.010062195,0.98110837
2026-04-14,SH601698,0.009414524,0.97519684
2026-04-14,SH601818,0.008996047,0.9895085
2026-04-14,SH601229,0.0085795075,0.9821422
2026-04-14,SZ002415,0.0085204765,0.98223007
2026-04-14,SZ000651,0.008441977,0.98130876
2026-04-14,SH600104,0.00804612,0.9859234
2026-04-14,SH601618,0.0062065646,0.9797807
2026-04-14,SZ000895,0.005022332,0.97494566
2026-04-14,SH600050,0.0048780665,0.97898406
2026-04-14,SZ000768,0.004212238,0.9821129
2026-04-14,SZ300750,0.0033838227,0.9835503
2026-04-14,SZ000063,0.003321536,0.9786475
2026-04-14,SH688009,0.0027627423,0.97490305
2026-04-14,SZ000776,0.0017844886,0.9691704
2026-04-14,SH601985,0.0017178059,0.98184067
2026-04-14,SZ002142,0.0015535206,0.9818518
2026-04-14,SH600958,-0.00079313666,0.98345435
2026-04-14,SH601838,-0.0011797473,0.9839882
2026-04-14,SH600918,-0.0025705546,0.9869307
2026-04-14,SH603259,-0.0027097687,0.98131263
2026-04-14,SH600886,-0.0029908419,0.9832417
2026-04-14,SH601169,-0.0036375374,0.98427755
2026-04-14,SH600900,-0.0037952587,0.9897103
2026-04-14,SH601788,-0.0039542764,0.9796759
2026-04-14,SH600188,-0.0045454577,0.98558635
2026-04-14,SH601658,-0.004937291,0.98378366
2026-04-14,SH603893,-0.005106896,0.98018366
2026-04-14,SH600426,-0.005699545,0.98459005
2026-04-14,SH601328,-0.0058629885,0.9849605
2026-04-14,SH688008,-0.0059415475,0.98224384
2026-04-14,SH600438,-0.0063183904,0.9790551
2026-04-14,SZ002709,-0.006983757,0.98024356
2026-04-14,SZ302132,-0.0072011203,0.9768091
2026-04-14,SH600085,-0.0074809864,0.98698854
2026-04-14,SH600025,-0.0075332746,0.9819743
2026-04-14,SH600029,-0.007913284,0.97871107
2026-04-14,SH601888,-0.008220993,0.9800183
2026-04-14,SH601689,-0.008368105,0.976045
2026-04-14,SH601857,-0.008517496,0.9848524
2026-04-14,SH600938,-0.009292118,0.9890703
2026-04-14,SZ000568,-0.009512357,0.982212
2026-04-14,SH600674,-0.010303691,0.9766392
2026-04-14,SH601136,-0.010511883,0.98454446
2026-04-14,SH600039,-0.010724105,0.98443884
2026-04-14,SZ002074,-0.011025853,0.9806019
2026-04-14,SH688506,-0.011081152,0.9827046
2026-04-14,SZ300433,-0.011274882,0.98226386
2026-04-14,SZ000157,-0.013030954,0.9798074
2026-04-14,SH601100,-0.013519324,0.9853991
2026-04-14,SZ002252,-0.013579898,0.98536545
2026-04-14,SZ002049,-0.01418072,0.9803668
2026-04-14,SH601238,-0.014332585,0.9837884
2026-04-14,SH601919,-0.014713071,0.9848616
2026-04-14,SH688041,-0.015206583,0.97333974
2026-04-14,SZ000166,-0.01644481,0.9844142
2026-04-14,SZ002648,-0.01665666,0.97939944
2026-04-14,SZ002304,-0.017202519,0.98073226
2026-04-14,SH601318,-0.017278,0.98280334
2026-04-14,SH601766,-0.017697327,0.98822904
2026-04-14,SH688303,-0.018347912,0.97650814
2026-04-14,SH601825,-0.019369952,0.98791623
2026-04-14,SZ300122,-0.020221658,0.9819551
2026-04-14,SH600803,-0.020843022,0.981532
2026-04-14,SZ002311,-0.021668471,0.9848408
2026-04-14,SZ000975,-0.022220455,0.9773058
2026-04-14,SH601988,-0.022306941,0.9828546
2026-04-14,SH601456,-0.022435412,0.98494893
2026-04-14,SH600011,-0.02250266,0.9800317
2026-04-14,SH601117,-0.022935294,0.98797196
2026-04-14,SZ000661,-0.022995211,0.9840185
2026-04-14,SH688111,-0.023579605,0.98271483
2026-04-14,SZ002001,-0.023753248,0.9862309
2026-04-14,SH600018,-0.023830265,0.9854262
2026-04-14,SZ002601,-0.024298184,0.98447293
2026-04-14,SH600016,-0.024490148,0.9845628
2026-04-14,SH600219,-0.024579845,0.9751695
2026-04-14,SH601088,-0.025068685,0.98485893
2026-04-14,SH600436,-0.025430076,0.9797269
2026-04-14,SH601006,-0.02550488,0.98284215
2026-04-14,SH600048,-0.026036587,0.9836474
2026-04-14,SH603799,-0.026115559,0.985166
2026-04-14,SH600406,-0.026682425,0.9792991
2026-04-14,SH601018,-0.026869614,0.9813203
2026-04-14,SH600362,-0.027043968,0.97674984
2026-04-14,SH601916,-0.02713633,0.98713803
2026-04-14,SZ002422,-0.028469846,0.9846922
2026-04-14,SZ000977,-0.028470308,0.9773027
2026-04-14,SH688472,-0.028528996,0.9811168
2026-04-14,SH603260,-0.02872812,0.9789235
