datetime,instrument,0,confidence
2026-04-10,SH600015,0.11849003,0.9700512
2026-04-10,SH600196,0.10553675,0.9803555
2026-04-10,SH601872,0.10547691,0.977386
2026-04-10,SH603799,0.102655925,0.96822506
2026-04-10,SH601998,0.10031464,0.9858634
2026-04-10,SZ003816,0.0962678,0.9800019
2026-04-10,SH601689,0.09101636,0.9784631
2026-04-10,SZ300033,0.090001635,0.98832124
2026-04-10,SH600660,0.089977406,0.9764612
2026-04-10,SH600845,0.08892103,0.9794628
2026-04-10,SH688012,0.08691811,0.98114
2026-04-10,SH688271,0.079513066,0.97736174
2026-04-10,SH600026,0.07790422,0.980207
2026-04-10,SH601899,0.07779973,0.9702229
2026-04-10,SH600875,0.07285883,0.9777012
2026-04-10,SH600893,0.07260456,0.9576767
2026-04-10,SZ000408,0.07222103,0.98477083
2026-04-10,SH601328,0.070179544,0.9728407
2026-04-10,SH688169,0.06956928,0.9720048
2026-04-10,SZ000963,0.069547616,0.981089
2026-04-10,SZ000538,0.069443546,0.97638875
2026-04-10,SH600066,0.06762623,0.9837425
2026-04-10,SZ300979,0.06681896,0.98248833
2026-04-10,SH600009,0.066146664,0.97968274
2026-04-10,SH603288,0.065560155,0.97548556
2026-04-10,SH600522,0.06382278,0.97709
2026-04-10,SZ002371,0.06367723,0.97228956
2026-04-10,SH601166,0.06301863,0.9846677
2026-04-10,SZ300124,0.06159798,0.98167163
2026-04-10,SH600036,0.061067365,0.97908026
2026-04-10,SZ002475,0.061000608,0.9797539
2026-04-10,SZ002050,0.059701793,0.9752006
2026-04-10,SH600000,0.059259422,0.98456615
2026-04-10,SH600887,0.055318616,0.98282963
2026-04-10,SH601668,0.055154704,0.9821792
2026-04-10,SZ300832,0.05361732,0.98493505
2026-04-10,SZ000001,0.05330921,0.98454964
2026-04-10,SZ300760,0.052631564,0.9884587
2026-04-10,SZ002241,0.052099653,0.97851586
2026-04-10,SH688506,0.049854152,0.9878846
2026-04-10,SH600919,0.04701511,0.98694754
2026-04-10,SH601816,0.04697097,0.98143435
2026-04-10,SH601698,0.045956947,0.98272336
2026-04-10,SH600547,0.045288153,0.98368007
2026-04-10,SZ000786,0.044813298,0.98949873
2026-04-10,SZ000333,0.04442563,0.9799518
2026-04-10,SH601658,0.04430645,0.98540944
2026-04-10,SH601169,0.044120707,0.9799065
2026-04-10,SH601058,0.04409782,0.979999
2026-04-10,SH688111,0.04368242,0.9869142
2026-04-10,SH600372,0.043645985,0.9812227
2026-04-10,SH601988,0.04158295,0.97811824
2026-04-10,SH600019,0.04037098,0.98390365
2026-04-10,SH601601,0.038873665,0.98269534
2026-04-10,SH600515,0.037626065,0.98228455
2026-04-10,SH600489,0.03694112,0.98766184
2026-04-10,SH600600,0.036407806,0.9833386
2026-04-10,SH600161,0.036325544,0.9837797
2026-04-10,SZ002352,0.035511114,0.98180455
2026-04-10,SH600085,0.035196066,0.98573375
2026-04-10,SZ300015,0.03359086,0.987358
2026-04-10,SZ002415,0.03356959,0.97786194
2026-04-10,SH601018,0.033259504,0.98248476
2026-04-10,SH601788,0.032258727,0.9801343
2026-04-10,SH600010,0.03209997,0.9838299
2026-04-10,SH601298,0.0318965,0.98572206
2026-04-10,SH600276,0.03148496,0.98220843
2026-04-10,SZ000975,0.030939162,0.986631
2026-04-10,SZ002493,0.030650146,0.98351514
2026-04-10,SZ002252,0.030584052,0.9876546
2026-04-10,SH601021,0.030346215,0.9836715
2026-04-10,SH600760,0.030319668,0.97837067
2026-04-10,SZ300442,0.029989392,0.9828919
2026-04-10,SZ002422,0.029903881,0.97854084
2026-04-10,SZ000895,0.029885717,0.9801862
2026-04-10,SH601100,0.029255852,0.98195064
2026-04-10,SH600958,0.028134651,0.9717757
2026-04-10,SZ002304,0.028113417,0.9830839
2026-04-10,SZ002920,0.026696086,0.9842014
2026-04-10,SH601456,0.026229866,0.98554045
2026-04-10,SZ000651,0.025778294,0.98411554
2026-04-10,SH603501,0.02457431,0.98202664
2026-04-10,SZ000338,0.02455353,0.9820419
2026-04-10,SZ002049,0.024539925,0.9812166
2026-04-10,SH600219,0.024072014,0.98436016
2026-04-10,SH601888,0.023971431,0.97579306
2026-04-10,SH601607,0.023663409,0.98424685
2026-04-10,SH601319,0.023402981,0.9747337
2026-04-10,SH688008,0.022674687,0.982008
2026-04-10,SZ000807,0.022586599,0.9781627
2026-04-10,SZ301269,0.021712914,0.97607124
2026-04-10,SH603195,0.021656387,0.98612946
2026-04-10,SZ000708,0.021290489,0.9799733
2026-04-10,SH600025,0.021287546,0.98389393
2026-04-10,SH603893,0.02112417,0.9900581
2026-04-10,SZ300803,0.020834036,0.9750562
2026-04-10,SH600588,0.019933105,0.9779434
2026-04-10,SH601066,0.018895552,0.9773104
2026-04-10,SH600346,0.018890597,0.9854837
2026-04-10,SH603392,0.018602885,0.9777465
2026-04-10,SH600160,0.018402644,0.9845766
2026-04-10,SH600519,0.018074438,0.98192376
2026-04-10,SZ002028,0.017658725,0.9869451
2026-04-10,SH601077,0.016916417,0.97718096
2026-04-10,SH601995,0.016895495,0.9843694
2026-04-10,SZ002074,0.0155373365,0.9781342
2026-04-10,SH688126,0.014864944,0.97767925
2026-04-10,SH601939,0.014586642,0.9825836
2026-04-10,SH601288,0.014102377,0.9813518
2026-04-10,SZ000630,0.013618454,0.98808074
2026-04-10,SZ000999,0.01353436,0.99099195
2026-04-10,SZ000858,0.013448425,0.9826093
2026-04-10,SH601229,0.013357647,0.98626626
2026-04-10,SH688082,0.013199508,0.9814231
2026-04-10,SZ002625,0.012924828,0.9827184
2026-04-10,SH601006,0.012515359,0.98300177
2026-04-10,SH600039,0.012167968,0.984622
2026-04-10,SH601398,0.011775248,0.9846704
2026-04-10,SH600886,0.011541434,0.9813178
2026-04-10,SH600460,0.011497565,0.97544724
2026-04-10,SZ002601,0.011303678,0.9872289
2026-04-10,SH603296,0.011201866,0.9879439
2026-04-10,SH601009,0.011201851,0.98570156
2026-04-10,SZ000776,0.010326527,0.98327774
2026-04-10,SZ000596,0.009952188,0.9810215
2026-04-10,SH600900,0.009125344,0.983463
2026-04-10,SH603369,0.008675687,0.9723612
2026-04-10,SH603019,0.008675195,0.9815953
2026-04-10,SH600674,0.008343525,0.9842083
2026-04-10,SZ000768,0.008076638,0.9798213
2026-04-10,SH601985,0.0077330247,0.9760971
2026-04-10,SH600061,0.00770016,0.9869241
2026-04-10,SZ300251,0.007179484,0.9784654
2026-04-10,SZ000568,0.0068476796,0.9835064
2026-04-10,SZ000100,0.0064513087,0.9795251
2026-04-10,SH601818,0.005666025,0.98635036
2026-04-10,SH600585,0.0052265897,0.9791854
2026-04-10,SH600031,0.005087547,0.97710973
2026-04-10,SZ002027,0.0047698393,0.9888756
2026-04-10,SZ000661,0.0047665834,0.9835302
2026-04-10,SZ002142,0.004512228,0.98045987
2026-04-10,SH600115,0.004053831,0.97000587
2026-04-10,SH601111,0.004050575,0.9769489
2026-04-10,SH601919,0.0037287846,0.98286104
2026-04-10,SZ000157,0.003621094,0.9808539
2026-04-10,SH688223,0.0035066605,0.98077065
2026-04-10,SH601618,0.0032571554,0.98114693
2026-04-10,SH600029,0.0025287718,0.96872115
2026-04-10,SH601390,0.002310373,0.98444146
2026-04-10,SZ002714,0.0013860688,0.9872006
2026-04-10,SH600048,0.0012828186,0.9864057
2026-04-10,SH600584,0.0012623444,0.9852396
2026-04-10,SH600690,0.000820525,0.97896934
2026-04-10,SH600795,0.00045116246,0.9842464
2026-04-10,SZ000725,0.00024781376,0.9867156
2026-04-10,SH600941,-0.00043226033,0.98711294
2026-04-10,SH600362,-0.0005016029,0.9823387
2026-04-10,SH600918,-0.0005075857,0.9900489
2026-04-10,SZ002463,-0.00065933913,0.9744965
2026-04-10,SH601600,-0.0007432103,0.98043984
2026-04-10,SH603993,-0.0013196096,0.98637253
2026-04-10,SH601857,-0.0015263855,0.98345757
2026-04-10,SH600016,-0.0016681105,0.9838704
2026-04-10,SH600030,-0.0018184707,0.9793427
2026-04-10,SH600023,-0.0020111054,0.98429894
2026-04-10,SH600999,-0.0021688566,0.98413277
2026-04-10,SZ002938,-0.003101185,0.98248947
2026-04-10,SH601318,-0.0032864884,0.9878528
2026-04-10,SH601669,-0.0034054369,0.9832091
2026-04-10,SZ002311,-0.004401721,0.98605275
2026-04-10,SZ300014,-0.0047538355,0.98485315
2026-04-10,SH600028,-0.005120687,0.98832124
2026-04-10,SH601360,-0.0056467056,0.9814435
2026-04-10,SH601211,-0.0056961253,0.98524565
2026-04-10,SH600018,-0.005736679,0.9889115
2026-04-10,SH600482,-0.0057727993,0.9857347
2026-04-10,SZ000063,-0.0057964176,0.98371243
2026-04-10,SH601127,-0.00584659,0.9835565
2026-04-10,SZ000625,-0.0061836243,0.9798432
2026-04-10,SZ002001,-0.006369926,0.98533684
2026-04-10,SZ301236,-0.007140495,0.9780237
2026-04-10,SZ300896,-0.0071614757,0.97846794
2026-04-10,SZ302132,-0.007566057,0.9804868
2026-04-10,SZ300122,-0.008153431,0.98860383
2026-04-10,SZ001391,-0.0084845945,0.98520744
2026-04-10,SH601825,-0.008562356,0.981725
2026-04-10,SH600438,-0.008977622,0.9838605
2026-04-10,SH601898,-0.009503558,0.9877247
2026-04-10,SH601916,-0.009815097,0.9845151
2026-04-10,SZ001965,-0.01002302,0.98590785
2026-04-10,SH601059,-0.010363832,0.97307885
2026-04-10,SZ000876,-0.01097744,0.9878747
2026-04-10,SH600436,-0.011556745,0.98502547
