datetime,instrument,0,confidence
2026-04-30,SZ002463,0.16060227,0.9680141
2026-04-30,SZ300782,0.14527065,0.97545993
2026-04-30,SH600183,0.14166903,0.9780823
2026-04-30,SH601138,0.13361153,0.964878
2026-04-30,SH601077,0.13305742,0.9736266
2026-04-30,SZ300502,0.12923753,0.9693298
2026-04-30,SZ002916,0.12503773,0.9641832
2026-04-30,SH603993,0.12211057,0.95899355
2026-04-30,SH600875,0.12200909,0.9721147
2026-04-30,SZ002938,0.11769714,0.97113514
2026-04-30,SZ000977,0.11447402,0.9797086
2026-04-30,SZ000408,0.10588183,0.97481287
2026-04-30,SH600741,0.10058253,0.9802178
2026-04-30,SZ002384,0.099011146,0.97135365
2026-04-30,SH600482,0.098583646,0.9764165
2026-04-30,SZ000630,0.09815488,0.98142457
2026-04-30,SZ002625,0.09528499,0.9870789
2026-04-30,SH600233,0.09528413,0.97405
2026-04-30,SZ003816,0.09346139,0.98088455
2026-04-30,SZ300124,0.09248727,0.97439516
2026-04-30,SZ002028,0.09196792,0.9727021
2026-04-30,SH603195,0.09144325,0.97705597
2026-04-30,SH600588,0.0886933,0.9839114
2026-04-30,SH600426,0.086612456,0.98129237
2026-04-30,SH605117,0.08517928,0.98107064
2026-04-30,SH600900,0.08341553,0.98011774
2026-04-30,SZ000938,0.08275484,0.9752523
2026-04-30,SH688126,0.08136677,0.98438686
2026-04-30,SH600989,0.07953187,0.9806614
2026-04-30,SH601298,0.079157926,0.9824728
2026-04-30,SZ300628,0.077637844,0.9745584
2026-04-30,SH688223,0.076814435,0.98231053
2026-04-30,SH601066,0.07597258,0.97211605
2026-04-30,SZ002475,0.075412445,0.9696218
2026-04-30,SH600570,0.07453499,0.9819613
2026-04-30,SH603260,0.073259436,0.9862802
2026-04-30,SH600176,0.07120652,0.9801516
2026-04-30,SH601127,0.071187414,0.97997457
2026-04-30,SH601059,0.07029288,0.9823094
2026-04-30,SH600066,0.06984805,0.98336744
2026-04-30,SZ300308,0.06923159,0.9643223
2026-04-30,SH600893,0.0688306,0.9855127
2026-04-30,SH601318,0.06618982,0.9785407
2026-04-30,SH600025,0.065906994,0.98276216
2026-04-30,SZ300316,0.06547154,0.9822322
