datetime,instrument,0,confidence
2026-04-07,SZ300832,0.033672906,0.983836
2026-04-07,SH603369,0.033297546,0.9828705
2026-04-07,SH688111,0.032989837,0.9809192
2026-04-07,SH601816,0.03237953,0.98575145
2026-04-07,SH601788,0.032231122,0.9783102
2026-04-07,SH601336,0.03189899,0.9739422
2026-04-07,SZ300124,0.030938491,0.98117757
2026-04-07,SH600031,0.03057047,0.9876987
2026-04-07,SH603893,0.030308701,0.9856419
2026-04-07,SH601211,0.030077279,0.9904141
2026-04-07,SH600276,0.030051857,0.98627275
2026-04-07,SZ000651,0.028517745,0.98367625
2026-04-07,SH603259,0.02840563,0.98727745
2026-04-07,SH601888,0.027981602,0.98136306
2026-04-07,SH601901,0.027888715,0.9851843
2026-04-07,SH688271,0.026347868,0.9899567
2026-04-07,SH601298,0.026221268,0.9854521
2026-04-07,SH601066,0.024848133,0.98613423
2026-04-07,SH600372,0.024793588,0.987117
2026-04-07,SZ002352,0.024715073,0.968926
2026-04-07,SZ002304,0.02433411,0.9851435
2026-04-07,SH600039,0.023653537,0.9891627
2026-04-07,SH601988,0.023305096,0.97713214
2026-04-07,SZ000792,0.02310998,0.9840747
2026-04-07,SH600111,0.021949604,0.9843345
2026-04-07,SH600346,0.021623388,0.98490834
2026-04-07,SZ002236,0.021007173,0.98477685
2026-04-07,SH601169,0.020174831,0.9865921
2026-04-07,SZ002252,0.019505419,0.9823629
2026-04-07,SH600958,0.019483529,0.98883164
2026-04-07,SZ000786,0.019425154,0.9837751
2026-04-07,SZ000538,0.019177295,0.973307
2026-04-07,SZ300750,0.018572979,0.97303706
2026-04-07,SZ002027,0.01856286,0.98479533
2026-04-07,SZ002415,0.018334873,0.98801416
2026-04-07,SZ001979,0.01828257,0.9820594
2026-04-07,SZ000625,0.017921396,0.98503417
2026-04-07,SH600585,0.017316699,0.9850093
2026-04-07,SH688082,0.017138697,0.98447627
2026-04-07,SZ300413,0.016263463,0.9807905
2026-04-07,SH688396,0.01598157,0.9802185
2026-04-07,SZ300803,0.014832549,0.9822104
2026-04-07,SZ000063,0.014830321,0.98185074
2026-04-07,SH601878,0.01479689,0.9769034
2026-04-07,SH600519,0.014353447,0.97651017
2026-04-07,SZ301269,0.014114499,0.9816048
2026-04-07,SH601607,0.013904743,0.98181194
2026-04-07,SH600999,0.0135170445,0.9857232
2026-04-07,SZ001391,0.013505526,0.98339534
2026-04-07,SH600061,0.013404213,0.9867532
2026-04-07,SZ300979,0.013009138,0.97582006
2026-04-07,SH601995,0.012513444,0.9892882
2026-04-07,SH688126,0.012240417,0.9741828
2026-04-07,SH600030,0.012217201,0.98565465
2026-04-07,SH601881,0.012091033,0.9804519
2026-04-07,SZ300274,0.011803262,0.9797116
2026-04-07,SH600000,0.01086738,0.9814579
2026-04-07,SZ002371,0.010799952,0.98562664
2026-04-07,SZ300782,0.010053776,0.9846598
2026-04-07,SZ300059,0.009472348,0.98376393
2026-04-07,SZ000166,0.009030499,0.98641634
2026-04-07,SH601111,0.0076300353,0.98217416
2026-04-07,SZ000977,0.007224776,0.9725016
2026-04-07,SH600918,0.006641358,0.9830329
2026-04-07,SZ000002,0.006283097,0.9866862
2026-04-07,SZ300251,0.0062253624,0.9866297
2026-04-07,SZ002709,0.004565932,0.98006266
2026-04-07,SH600050,0.004234202,0.98465794
2026-04-07,SH600018,0.0036118925,0.98196286
2026-04-07,SZ300661,0.0026872307,0.9696456
2026-04-07,SH600588,0.0026235357,0.98163706
2026-04-07,SZ300628,0.0018057376,0.9844981
2026-04-07,SZ002422,0.0011046007,0.9850472
2026-04-07,SH600941,0.00053304434,0.9845708
2026-04-07,SH600460,0.00024390966,0.9810854
2026-04-07,SH601658,0.00021507591,0.98649293
2026-04-07,SH600741,0.00019741803,0.9778665
2026-04-07,SZ300442,0.00012425333,0.9787057
2026-04-07,SZ000807,7.4230134e-05,0.9784483
2026-04-07,SH601288,-0.0015077367,0.98550713
2026-04-07,SH601229,-0.0021199211,0.9892042
2026-04-07,SZ000999,-0.0021610633,0.98512286
2026-04-07,SZ002594,-0.002324991,0.9819671
2026-04-07,SZ002142,-0.002885133,0.9831996
2026-04-07,SH601456,-0.0035163388,0.9859804
2026-04-07,SH603195,-0.0036777183,0.9875545
2026-04-07,SH600570,-0.003993757,0.98253757
2026-04-07,SH603986,-0.004402958,0.97891355
2026-04-07,SH601009,-0.0070384815,0.98726904
2026-04-07,SH600436,-0.007506311,0.9880711
2026-04-07,SZ300418,-0.007757865,0.983968
2026-04-07,SH600584,-0.007925801,0.9911829
2026-04-07,SH600028,-0.00817883,0.98453623
2026-04-07,SZ000617,-0.008522414,0.98271656
2026-04-07,SH600377,-0.009110615,0.987207
2026-04-07,SH603392,-0.00912559,0.9857584
2026-04-07,SZ300033,-0.009415634,0.9888966
2026-04-07,SH600600,-0.0097498,0.98261166
2026-04-07,SH603260,-0.009840645,0.98232347
