datetime,instrument,0,confidence
2026-04-30,SZ002463,0.16060227,0.982313
2026-04-30,SZ300782,0.14527065,0.974361
2026-04-30,SH600183,0.14166903,0.9651074
2026-04-30,SH601138,0.13361153,0.97853136
2026-04-30,SH601077,0.13305742,0.97322243
2026-04-30,SZ300502,0.12923753,0.9683561
2026-04-30,SZ002916,0.12503773,0.97631216
2026-04-30,SH603993,0.12211057,0.9716822
2026-04-30,SH600875,0.12200909,0.96385044
2026-04-30,SZ002938,0.11769714,0.97251487
2026-04-30,SZ000977,0.11447402,0.9785986
2026-04-30,SZ000408,0.10588183,0.96285594
2026-04-30,SH600741,0.10058253,0.97272295
2026-04-30,SZ002384,0.099011146,0.97373766
2026-04-30,SH600482,0.098583646,0.9787102
2026-04-30,SZ000630,0.09815488,0.9665367
2026-04-30,SZ002625,0.09528499,0.98335934
2026-04-30,SH600233,0.09528413,0.9752387
2026-04-30,SZ003816,0.09346139,0.97562397
2026-04-30,SZ300124,0.09248727,0.9767071
2026-04-30,SZ002028,0.09196792,0.98336005
2026-04-30,SH603195,0.09144325,0.96903324
2026-04-30,SH600588,0.0886933,0.9746816
2026-04-30,SH600426,0.086612456,0.9814667
2026-04-30,SH605117,0.08517928,0.98657703
2026-04-30,SH600900,0.08341553,0.9790394
2026-04-30,SZ000938,0.08275484,0.9781134
2026-04-30,SH688126,0.08136677,0.9847875
2026-04-30,SH600989,0.07953187,0.98354167
2026-04-30,SH601298,0.079157926,0.97806704
2026-04-30,SZ300628,0.077637844,0.98463666
2026-04-30,SH688223,0.076814435,0.9818755
2026-04-30,SH601066,0.07597258,0.9798773
2026-04-30,SZ002475,0.075412445,0.97800213
2026-04-30,SH600570,0.07453499,0.9851171
2026-04-30,SH603260,0.073259436,0.980534
2026-04-30,SH600176,0.07120652,0.9770832
2026-04-30,SH601127,0.071187414,0.9802183
2026-04-30,SH601059,0.07029288,0.97731334
2026-04-30,SH600066,0.06984805,0.9821299
2026-04-30,SZ300308,0.06923159,0.9773064
2026-04-30,SH600893,0.0688306,0.9850427
2026-04-30,SH601318,0.06618982,0.97681993
2026-04-30,SH600025,0.065906994,0.9806851
2026-04-30,SZ300316,0.06547154,0.9802816
2026-04-30,SH600660,0.06545561,0.98048466
2026-04-30,SH601995,0.064234175,0.9817171
2026-04-30,SH600010,0.06319498,0.9709672
2026-04-30,SZ000708,0.06267453,0.96580416
2026-04-30,SH600415,0.06237852,0.98594993
2026-04-30,SH601360,0.06213335,0.9814276
2026-04-30,SH600887,0.061963774,0.9820271
2026-04-30,SH600905,0.06047892,0.97380835
2026-04-30,SH600999,0.060292058,0.98412746
2026-04-30,SZ000895,0.05968327,0.98309237
2026-04-30,SZ300750,0.05786576,0.9869962
2026-04-30,SH600346,0.057057224,0.9883818
2026-04-30,SH600309,0.056476586,0.9830845
2026-04-30,SZ000725,0.056055017,0.98125124
2026-04-30,SH600011,0.05583202,0.9789701
2026-04-30,SH600015,0.054797776,0.9807192
2026-04-30,SZ002050,0.05443897,0.9829805
2026-04-30,SZ300274,0.054271244,0.9826466
2026-04-30,SZ300015,0.054132305,0.97805744
2026-04-30,SH601868,0.05352726,0.9772867
2026-04-30,SZ002600,0.0534148,0.9790142
2026-04-30,SH601018,0.05293099,0.9842212
2026-04-30,SH601901,0.051403634,0.9759135
2026-04-30,SH601211,0.050006174,0.98877686
2026-04-30,SH600023,0.049040042,0.98760056
2026-04-30,SH601136,0.048954763,0.97870386
2026-04-30,SZ300979,0.047950245,0.98073673
2026-04-30,SH601899,0.04775571,0.9840554
2026-04-30,SH601916,0.04624743,0.9783335
2026-04-30,SZ001979,0.046192877,0.98159087
2026-04-30,SH600039,0.045688592,0.9802499
2026-04-30,SH600438,0.045539804,0.98094326
2026-04-30,SZ001965,0.04533752,0.984594
2026-04-30,SH600016,0.045211144,0.9814569
2026-04-30,SZ000157,0.04515279,0.9839729
2026-04-30,SH601377,0.044575118,0.97691625
2026-04-30,SZ301236,0.04423543,0.98509455
2026-04-30,SH600919,0.043381117,0.97986996
2026-04-30,SH600027,0.0432413,0.97278285
2026-04-30,SH688111,0.042983375,0.972218
2026-04-30,SH601825,0.04078933,0.9813985
2026-04-30,SH601009,0.04049278,0.97347414
2026-04-30,SZ000975,0.040259145,0.9844833
2026-04-30,SH603893,0.03922566,0.9847238
2026-04-30,SH601336,0.03891792,0.9744766
2026-04-30,SH601888,0.03822472,0.98225176
2026-04-30,SH600926,0.038148917,0.9839992
2026-04-30,SZ300866,0.037659176,0.9799009
2026-04-30,SH600009,0.03761495,0.98537165
2026-04-30,SH688169,0.037578605,0.97925425
2026-04-30,SZ002230,0.036715917,0.9896109
2026-04-30,SH600522,0.03587541,0.97182167
2026-04-30,SH688472,0.03583069,0.98676133
2026-04-30,SH601988,0.035668172,0.97738075
2026-04-30,SH603799,0.03560131,0.97092515
2026-04-30,SH600600,0.033741727,0.9698099
2026-04-30,SH600941,0.0335598,0.97660655
2026-04-30,SH601021,0.033266343,0.9858408
2026-04-30,SH601728,0.03306359,0.9782202
2026-04-30,SH600547,0.033029877,0.97603625
2026-04-30,SZ300760,0.03145323,0.9798538
2026-04-30,SH601601,0.031398766,0.9801927
2026-04-30,SZ300476,0.030389763,0.98394114
2026-04-30,SH601238,0.029795982,0.97969466
2026-04-30,SH600030,0.02971565,0.98096555
2026-04-30,SH600406,0.029492073,0.9859013
2026-04-30,SZ300999,0.029148258,0.9794149
2026-04-30,SZ300014,0.02910012,0.9853419
2026-04-30,SH600515,0.0286908,0.9828902
2026-04-30,SZ000100,0.028414398,0.9848259
2026-04-30,SH600050,0.027688205,0.9867208
2026-04-30,SZ300418,0.02717837,0.9853389
2026-04-30,SH600886,0.026816837,0.98967
2026-04-30,SZ300832,0.026178472,0.98055214
2026-04-30,SH600048,0.025769286,0.9857907
2026-04-30,SH601985,0.025077641,0.9811897
2026-04-30,SH601688,0.02496957,0.9834817
2026-04-30,SH688303,0.024519615,0.9825227
2026-04-30,SH600019,0.02422309,0.98562235
2026-04-30,SH603288,0.024157926,0.98582655
2026-04-30,SZ000807,0.022257559,0.97358096
2026-04-30,SH601166,0.021811314,0.98719066
2026-04-30,SH600018,0.021750055,0.97746986
2026-04-30,SZ002027,0.021191172,0.99049395
2026-04-30,SH601689,0.020288542,0.98049164
2026-04-30,SZ000625,0.02011536,0.9853469
2026-04-30,SH600585,0.019852258,0.9809584
2026-04-30,SZ300347,0.019404307,0.9894587
2026-04-30,SH600111,0.018858545,0.98251706
2026-04-30,SH603296,0.01837416,0.9682949
2026-04-30,SH600377,0.018152796,0.9799605
2026-04-30,SH601628,0.017659962,0.980767
2026-04-30,SZ002459,0.017142586,0.98171735
2026-04-30,SH601816,0.016895987,0.98002636
2026-04-30,SH601878,0.01682999,0.98845845
2026-04-30,SZ002252,0.016150013,0.968531
