datetime,instrument,0,confidence
2026-04-22,SH600309,0.21088022,0.9672617
2026-04-22,SH688256,0.18894508,0.9660976
2026-04-22,SZ300347,0.14900622,0.97092843
2026-04-22,SH600031,0.1373705,0.9698555
2026-04-22,SH601628,0.13580099,0.9791708
2026-04-22,SH603993,0.119295575,0.9813533
2026-04-22,SZ002460,0.1192401,0.9826873
2026-04-22,SH600489,0.11561566,0.97299033
2026-04-22,SZ002714,0.114630036,0.9804607
2026-04-22,SZ000708,0.11235645,0.96174914
2026-04-22,SH601881,0.112318985,0.98210806
2026-04-22,SH601319,0.112071894,0.9733829
2026-04-22,SH601100,0.11193588,0.98720455
2026-04-22,SZ300896,0.110230185,0.98140854
2026-04-22,SZ002236,0.10923753,0.9796662
2026-04-22,SH601878,0.10756076,0.97413105
2026-04-22,SH601211,0.10697474,0.97738624
2026-04-22,SH601318,0.105437346,0.9873613
2026-04-22,SH600741,0.10433913,0.97874737
2026-04-22,SZ300015,0.10428875,0.9716361
2026-04-22,SZ002371,0.10360416,0.9744241
2026-04-22,SZ300124,0.09982323,0.9767934
2026-04-22,SH603501,0.09886589,0.97861344
2026-04-22,SH601059,0.09773382,0.97526985
2026-04-22,SH601136,0.09755876,0.9827085
2026-04-22,SH600048,0.09704437,0.97536284
2026-04-22,SZ000807,0.093313865,0.9769333
2026-04-22,SH601877,0.09324219,0.9711023
2026-04-22,SH601901,0.09311851,0.98316747
2026-04-22,SZ300759,0.09226795,0.9777264
2026-04-22,SH603259,0.08844686,0.9832077
2026-04-22,SH601377,0.0884297,0.983413
2026-04-22,SH600061,0.087880485,0.98735785
2026-04-22,SZ002920,0.08759876,0.9825698
2026-04-22,SZ300760,0.0851317,0.9819142
2026-04-22,SH601236,0.083888926,0.9796198
2026-04-22,SH600362,0.08356363,0.97522926
2026-04-22,SH688012,0.080525704,0.9792852
2026-04-22,SH600176,0.080175094,0.9604104
2026-04-22,SZ002049,0.079709016,0.97969496
2026-04-22,SZ000100,0.07858678,0.9799208
2026-04-22,SH600023,0.07831643,0.97070026
2026-04-22,SH600588,0.078199916,0.9822013
2026-04-22,SH600845,0.07794853,0.98083603
2026-04-22,SZ300014,0.077814035,0.9739688
2026-04-22,SH600795,0.077200346,0.9674875
2026-04-22,SZ002001,0.07697605,0.9768034
2026-04-22,SH600999,0.076910295,0.9812044
2026-04-22,SH601238,0.07674209,0.9860991
2026-04-22,SH600547,0.07456999,0.9731223
2026-04-22,SZ300628,0.07397855,0.97514945
2026-04-22,SH600015,0.07397144,0.9835888
2026-04-22,SZ300433,0.07368445,0.9813129
2026-04-22,SZ000166,0.07348866,0.9812236
2026-04-22,SH601888,0.07321351,0.98042864
2026-04-22,SZ300750,0.07296295,0.97068036
2026-04-22,SH601066,0.07218269,0.98665875
2026-04-22,SZ000063,0.070903234,0.97829217
2026-04-22,SH600570,0.06963863,0.9775098
2026-04-22,SZ002601,0.06959724,0.9781531
2026-04-22,SZ002493,0.068651,0.9787467
2026-04-22,SZ300979,0.06749048,0.9832254
2026-04-22,SH688111,0.06697365,0.97808605
2026-04-22,SZ000333,0.065663464,0.98159075
2026-04-22,SZ002625,0.06508797,0.9785538
2026-04-22,SH601899,0.06478722,0.985919
2026-04-22,SH600009,0.06471681,0.98591435
2026-04-22,SH688187,0.064246245,0.9798335
2026-04-22,SH600050,0.06412602,0.98512864
2026-04-22,SH601360,0.06391203,0.97874296
2026-04-22,SH603799,0.06364281,0.9869877
2026-04-22,SH600377,0.063533686,0.9789737
2026-04-22,SZ001391,0.062064134,0.97920907
2026-04-22,SZ000002,0.060696565,0.97860557
2026-04-22,SZ000975,0.060554974,0.9821998
2026-04-22,SH600160,0.06051249,0.9824553
2026-04-22,SH601288,0.059751727,0.9872141
2026-04-22,SH688047,0.05871751,0.9787855
2026-04-22,SH603288,0.058544658,0.9852673
2026-04-22,SH601916,0.058542185,0.97451925
2026-04-22,SH600085,0.058293514,0.98483
2026-04-22,SH600036,0.05756267,0.9818558
2026-04-22,SH600089,0.05738222,0.98699576
2026-04-22,SZ302132,0.05682931,0.97630334
2026-04-22,SH600918,0.056815647,0.97779703
2026-04-22,SH601788,0.05679906,0.9825503
2026-04-22,SZ000625,0.05660332,0.979226
2026-04-22,SZ000725,0.056566782,0.9808216
2026-04-22,SH600372,0.05588203,0.978437
2026-04-22,SZ002736,0.054904647,0.9847438
2026-04-22,SZ000876,0.054793797,0.9806338
2026-04-22,SH601127,0.05442957,0.98322046
2026-04-22,SZ000768,0.053712986,0.97894406
2026-04-22,SZ000157,0.053553857,0.9867523
2026-04-22,SH600900,0.05321557,0.96939015
2026-04-22,SH600406,0.052625753,0.9694323
2026-04-22,SH600011,0.05251024,0.9760759
2026-04-22,SZ300803,0.05239237,0.9791155
2026-04-22,SH601816,0.05238328,0.98483974
2026-04-22,SH688271,0.052021198,0.983225
2026-04-22,SZ301236,0.051466756,0.97125936
2026-04-22,SH601600,0.051262625,0.9857932
2026-04-22,SH688981,0.050138496,0.98234254
2026-04-22,SH600941,0.049749456,0.97568375
2026-04-22,SH688041,0.04924863,0.97496945
2026-04-22,SH601009,0.04819312,0.97324455
2026-04-22,SH601689,0.04792268,0.9878955
2026-04-22,SH600660,0.047740616,0.9807957
2026-04-22,SH600938,0.04766909,0.96913314
2026-04-22,SH600887,0.04635071,0.98122793
2026-04-22,SH601456,0.045317613,0.9853136
2026-04-22,SZ300999,0.043880068,0.98215204
2026-04-22,SZ300442,0.04290726,0.98600084
2026-04-22,SH600346,0.04245045,0.9802798
2026-04-22,SH603195,0.04221169,0.98291105
2026-04-22,SH601985,0.04127463,0.9826241
2026-04-22,SH600905,0.041202746,0.97012806
2026-04-22,SH601669,0.040511705,0.9814601
2026-04-22,SH600016,0.040411793,0.981157
2026-04-22,SH600019,0.040105157,0.9836194
2026-04-22,SZ002050,0.03981065,0.98182654
2026-04-22,SZ002241,0.03949984,0.9883122
2026-04-22,SH600026,0.038953595,0.9754111
2026-04-22,SH601390,0.038853474,0.98465526
2026-04-22,SH601058,0.03824217,0.9786896
2026-04-22,SH600025,0.037920572,0.98977405
2026-04-22,SH601728,0.03729283,0.9833679
2026-04-22,SZ300498,0.03716638,0.9855101
2026-04-22,SZ000001,0.03657546,0.9830142
2026-04-22,SH601998,0.034932382,0.98005176
2026-04-22,SZ002074,0.03459017,0.9772485
2026-04-22,SH601169,0.034385435,0.980659
2026-04-22,SZ002311,0.032849446,0.9865232
2026-04-22,SZ002648,0.03253802,0.9792611
2026-04-22,SH601328,0.032494336,0.97623926
2026-04-22,SH600111,0.032398246,0.9785176
2026-04-22,SZ002594,0.032287814,0.98121876
2026-04-22,SH600930,0.032062605,0.98046505
2026-04-22,SH688223,0.030678198,0.9791564
2026-04-22,SH600436,0.030413143,0.98643667
2026-04-22,SZ002230,0.029933132,0.9787649
2026-04-22,SH600926,0.029566556,0.98551047
2026-04-22,SZ300059,0.028947555,0.98664737
2026-04-22,SZ000938,0.028345399,0.9738753
2026-04-22,SH600515,0.027913623,0.9867411
2026-04-22,SH601825,0.027439319,0.98550934
2026-04-22,SH600460,0.02723518,0.98118836
2026-04-22,SH688472,0.026593216,0.9907946
2026-04-22,SH600893,0.025197826,0.98707867
2026-04-22,SZ000538,0.02500818,0.9827071
2026-04-22,SH601166,0.0246704,0.98495865
2026-04-22,SH601818,0.023969285,0.98341906
2026-04-22,SH600027,0.023729213,0.9811529
2026-04-22,SZ300413,0.02360513,0.9837014
2026-04-22,SH600809,0.022644445,0.9867982
2026-04-22,SH601006,0.022445843,0.9696201
2026-04-22,SH600115,0.021584898,0.9702277
2026-04-22,SH601012,0.021548003,0.98640627
2026-04-22,SH603260,0.021414801,0.98108804
2026-04-22,SH601336,0.02064439,0.9845105
2026-04-22,SZ000425,0.019755788,0.9824587
2026-04-22,SH688082,0.018117137,0.9871487
2026-04-22,SH601229,0.017520018,0.9792905
2026-04-22,SH601995,0.017401837,0.9796411
2026-04-22,SZ002142,0.017066203,0.9744372
2026-04-22,SZ000651,0.016528912,0.98499113
2026-04-22,SH601838,0.01639466,0.98396784
2026-04-22,SH600000,0.016153805,0.9885628
2026-04-22,SH688169,0.016127534,0.9849318
2026-04-22,SZ002352,0.016002223,0.98876846
2026-04-22,SH600919,0.015918769,0.9855004
2026-04-22,SZ000895,0.0150801465,0.98313695
2026-04-22,SZ002415,0.014501706,0.98148775
2026-04-22,SH601298,0.01416678,0.98255783
2026-04-22,SH600803,0.014094599,0.98248166
2026-04-22,SH601601,0.013585769,0.9827153
2026-04-22,SH600584,0.013390273,0.97923845
2026-04-22,SH601988,0.012647413,0.9875892
2026-04-22,SZ000786,0.01255136,0.9833682
2026-04-22,SZ002252,0.012301013,0.98507464
2026-04-22,SZ002459,0.012275673,0.9829181
2026-04-22,SZ000661,0.0119369775,0.982165
2026-04-22,SH601111,0.01135695,0.985274
2026-04-22,SH688009,0.010802291,0.9892012
2026-04-22,SH600161,0.010511912,0.98372847
2026-04-22,SH600029,0.008239195,0.9823548
2026-04-22,SH601607,0.0071787834,0.98395336
2026-04-22,SZ300033,0.0067916363,0.98772126
2026-04-22,SZ301269,0.0066211373,0.9764948
2026-04-22,SH600150,0.0058397055,0.9838837
2026-04-22,SZ000776,0.005636528,0.9909553
2026-04-22,SH601618,0.0031141937,0.9787497
2026-04-22,SZ002027,0.0026904047,0.9849368
2026-04-22,SH601688,0.0025348887,0.98678
2026-04-22,SH601398,0.0024290085,0.98142815
2026-04-22,SH600519,0.0021640882,0.98730344
2026-04-22,SH600690,0.0020666346,0.9877644
2026-04-22,SH600276,0.0013497993,0.9875102
2026-04-22,SH601668,0.0012299344,0.9891233
2026-04-22,SH600196,0.0010241568,0.98315096
2026-04-22,SZ300274,0.00028467923,0.9870047
2026-04-22,SH688036,-5.953014e-06,0.9766699
2026-04-22,SZ300661,-0.00016890466,0.9766406
2026-04-22,SZ000792,-0.0012629554,0.98341894
2026-04-22,SH601939,-0.0019234344,0.97663474
2026-04-22,SH601800,-0.0019276217,0.98521096
2026-04-22,SH600760,-0.00205943,0.9843987
2026-04-22,SH601872,-0.0021522269,0.97746915
2026-04-22,SH600219,-0.0024408475,0.9845146
2026-04-22,SZ000858,-0.0025701001,0.987621
2026-04-22,SZ300316,-0.0035506561,0.97772217
2026-04-22,SH600188,-0.003961265,0.9839348
2026-04-22,SH600039,-0.0041365847,0.9783572
2026-04-22,SH600600,-0.0042525753,0.9802853
2026-04-22,SH600585,-0.0046578944,0.9834735
2026-04-22,SH600522,-0.005202152,0.9814796
2026-04-22,SZ002422,-0.0052732006,0.9802461
2026-04-22,SH603369,-0.0053596795,0.9822839
2026-04-22,SZ000568,-0.006105505,0.9751642
2026-04-22,SH601766,-0.0061904564,0.98453057
2026-04-22,SH601018,-0.0066622943,0.9872185
2026-04-22,SH600415,-0.0066777766,0.97641057
2026-04-22,SZ002709,-0.006981045,0.9789356
2026-04-22,SZ000630,-0.008209802,0.97737736
2026-04-22,SH601658,-0.008858211,0.9824033
2026-04-22,SH601808,-0.009526618,0.9878163
2026-04-22,SZ002938,-0.010072447,0.9658304
2026-04-22,SH601077,-0.011497773,0.98099226
2026-04-22,SZ002600,-0.012528777,0.98172176
2026-04-22,SZ300418,-0.013476945,0.9781879
2026-04-22,SZ000596,-0.014223374,0.9769796
2026-04-22,SH601698,-0.014452316,0.97463113
2026-04-22,SH600886,-0.014599301,0.9877499
2026-04-22,SH601186,-0.015244193,0.9808819
2026-04-22,SZ300122,-0.015396252,0.98767704
2026-04-22,SZ000999,-0.016054675,0.9830882
2026-04-22,SH601021,-0.016383901,0.9819308
2026-04-22,SZ300251,-0.016519956,0.9862271
2026-04-22,SH600674,-0.016781248,0.9774901
2026-04-22,SH600018,-0.018155552,0.9874844
2026-04-22,SH601919,-0.018348686,0.9818553
2026-04-22,SZ001979,-0.021805339,0.9759473
2026-04-22,SH600028,-0.024866134,0.9810954
2026-04-22,SH688396,-0.024897873,0.9863744
2026-04-22,SZ000983,-0.025969356,0.98405343
2026-04-22,SH688126,-0.026350956,0.9801324
2026-04-22,SZ300408,-0.026584242,0.98441446
2026-04-22,SH601633,-0.026875414,0.98382425
2026-04-22,SZ002304,-0.02707735,0.98749197
2026-04-22,SZ000338,-0.030101899,0.98636544
2026-04-22,SH600010,-0.03222503,0.98774683
2026-04-22,SH601225,-0.03477938,0.98031384
2026-04-22,SH603986,-0.037596717,0.98285705
2026-04-22,SH600875,-0.037955403,0.97921926
2026-04-22,SZ000408,-0.039044227,0.9830499
2026-04-22,SH605499,-0.041034512,0.98224694
2026-04-22,SZ300832,-0.041196786,0.9846815
2026-04-22,SH688008,-0.043028772,0.9801276
2026-04-22,SH600030,-0.044327892,0.9864755
2026-04-22,SH603019,-0.047121566,0.9843778
2026-04-22,SH600482,-0.0472435,0.97336346
2026-04-22,SZ002179,-0.04746944,0.9889086
2026-04-22,SZ002463,-0.049537078,0.9828488
2026-04-22,SZ003816,-0.04971221,0.98438525
2026-04-22,SH605117,-0.049883284,0.9810432
2026-04-22,SH600183,-0.051433295,0.9699256
2026-04-22,SH601857,-0.05219222,0.982385
2026-04-22,SH601088,-0.05454468,0.9843391
2026-04-22,SH600989,-0.05485458,0.9776822
2026-04-22,SH603893,-0.055073433,0.99160224
2026-04-22,SH600104,-0.055633612,0.98731273
2026-04-22,SH603392,-0.0566812,0.99079424
2026-04-22,SH600426,-0.05813589,0.98061085
2026-04-22,SH601868,-0.06414954,0.98295367
2026-04-22,SZ000963,-0.064161524,0.9883484
2026-04-22,SH601117,-0.06642987,0.98165303
2026-04-22,SH600066,-0.069706604,0.98038185
2026-04-22,SH688303,-0.06973613,0.9723847
2026-04-22,SH600233,-0.07174273,0.9828241
2026-04-22,SH600438,-0.075045705,0.9825081
2026-04-22,SH688506,-0.07564687,0.98735946
2026-04-22,SH603296,-0.07638637,0.98764545
2026-04-22,SZ300308,-0.07673487,0.97600865
2026-04-22,SZ002916,-0.07826954,0.9833161
2026-04-22,SH601138,-0.07873491,0.9796927
2026-04-22,SZ000617,-0.08171378,0.9855745
2026-04-22,SZ002466,-0.08562429,0.98293006
2026-04-22,SZ001965,-0.08868067,0.9833808
2026-04-22,SZ300866,-0.0923723,0.98356307
2026-04-22,SH601898,-0.093709126,0.9881848
2026-04-22,SZ000301,-0.09464172,0.9794017
2026-04-22,SZ300782,-0.09776825,0.978492
2026-04-22,SZ002384,-0.10563744,0.979715
2026-04-22,SZ002475,-0.10810542,0.98578113
2026-04-22,SZ000977,-0.10948529,0.98723465
2026-04-22,SZ300476,-0.11875343,0.98855877
2026-04-22,SZ300394,-0.1239926,0.9823966
2026-04-22,SZ002028,-0.13646999,0.97809243
2026-04-22,SZ300502,-0.16434386,0.9834857
