datetime,instrument,0,confidence
2026-04-20,SH600309,0.23033658,0.95580953
2026-04-20,SH600482,0.16884473,0.9680526
2026-04-20,SH600176,0.16160306,0.9770372
2026-04-20,SH600031,0.14929178,0.9809638
2026-04-20,SZ000338,0.14403579,0.9705511
2026-04-20,SZ002648,0.13951784,0.9627946
2026-04-20,SZ300408,0.1332004,0.9894488
2026-04-20,SH600741,0.13118127,0.97972345
2026-04-20,SZ002460,0.12911552,0.97583574
2026-04-20,SH603259,0.12880614,0.9708788
2026-04-20,SH603501,0.12723279,0.97247285
2026-04-20,SZ300014,0.117995806,0.9774006
2026-04-20,SH600048,0.11673177,0.97995776
2026-04-20,SH600188,0.113780774,0.96511334
2026-04-20,SZ300433,0.1096397,0.9792966
2026-04-20,SH600989,0.109178655,0.97380346
2026-04-20,SH600515,0.109070994,0.97279334
2026-04-20,SH600489,0.107328214,0.98302186
2026-04-20,SH600547,0.106653474,0.9826811
2026-04-20,SZ002493,0.10490667,0.9700677
2026-04-20,SH601318,0.1041959,0.9791998
2026-04-20,SH601319,0.10327282,0.98764557
2026-04-20,SZ002236,0.10310326,0.9790677
2026-04-20,SZ300124,0.10286153,0.9859372
2026-04-20,SH601877,0.102221526,0.97836626
2026-04-20,SZ000725,0.09925643,0.9845467
2026-04-20,SZ002371,0.09626459,0.97821736
2026-04-20,SZ300759,0.09348834,0.9714984
2026-04-20,SZ300015,0.09344729,0.9762116
2026-04-20,SH601211,0.09278717,0.9794732
2026-04-20,SH600362,0.089546464,0.9721128
2026-04-20,SZ002001,0.08824723,0.9725576
2026-04-20,SH601881,0.08797587,0.9756797
2026-04-20,SH601059,0.086624496,0.9779246
2026-04-20,SZ002601,0.08593925,0.98126936
2026-04-20,SZ002384,0.08560599,0.9835563
2026-04-20,SH601238,0.084602796,0.9821269
2026-04-20,SH601688,0.08411165,0.98198295
2026-04-20,SH688047,0.082744025,0.9850427
2026-04-20,SH605117,0.082590364,0.98388255
2026-04-20,SZ002463,0.08216115,0.97931266
2026-04-20,SH601888,0.081844576,0.9693794
2026-04-20,SZ002714,0.08007344,0.98391163
2026-04-20,SH601901,0.080016784,0.9847237
2026-04-20,SH600061,0.07979029,0.9851031
2026-04-20,SH600346,0.077397965,0.9747355
2026-04-20,SZ300803,0.07695248,0.9847017
2026-04-20,SH600009,0.07685528,0.98592025
2026-04-20,SH603799,0.07159179,0.9753534
2026-04-20,SZ300896,0.07135544,0.9776219
2026-04-20,SH601878,0.07020136,0.98370564
2026-04-20,SZ300760,0.0689758,0.984176
2026-04-20,SZ002736,0.06893002,0.9772774
2026-04-20,SZ002074,0.06879247,0.98261744
2026-04-20,SH688012,0.06857049,0.9774958
2026-04-20,SH600999,0.06764456,0.977463
2026-04-20,SH688271,0.064846404,0.9768187
2026-04-20,SH600010,0.06315819,0.9741201
2026-04-20,SH601601,0.06157451,0.9818131
2026-04-20,SH688041,0.061490335,0.9754041
2026-04-20,SZ000708,0.0608704,0.9855208
2026-04-20,SZ300628,0.06060993,0.9828036
2026-04-20,SZ300750,0.060526542,0.9818231
2026-04-20,SZ000807,0.05950185,0.98448795
2026-04-20,SH600183,0.05724757,0.9738758
