datetime,instrument,0,confidence
2026-04-13,SZ002028,0.111052506,0.98022217
2026-04-13,SH688169,0.11018895,0.9734892
2026-04-13,SH601872,0.109230585,0.98553467
2026-04-13,SH600015,0.10672446,0.9846714
2026-04-13,SH600522,0.104340605,0.9716698
2026-04-13,SH600066,0.10010844,0.9777089
2026-04-13,SH600660,0.09762897,0.9812912
2026-04-13,SH603288,0.09570303,0.98119444
2026-04-13,SH600160,0.09408938,0.9731694
2026-04-13,SH600026,0.093867086,0.97899354
2026-04-13,SZ000408,0.0920653,0.98087686
2026-04-13,SZ002493,0.08822023,0.9837197
2026-04-13,SH601998,0.07731777,0.96316105
2026-04-13,SZ003816,0.07569382,0.9745001
2026-04-13,SZ000333,0.07551148,0.98328453
2026-04-13,SZ300033,0.07114918,0.9745259
2026-04-13,SZ000301,0.07079292,0.9888397
2026-04-13,SZ300347,0.07062159,0.97504824
2026-04-13,SH603296,0.0705144,0.97353226
2026-04-13,SH600009,0.06711138,0.97049314
2026-04-13,SH603799,0.06353318,0.9767794
2026-04-13,SZ300759,0.062436573,0.98053163
2026-04-13,SH600845,0.062235944,0.97957164
2026-04-13,SZ000538,0.06032086,0.978693
2026-04-13,SZ300832,0.057374217,0.98175967
2026-04-13,SH688187,0.05460482,0.9843472
2026-04-13,SH688981,0.054079197,0.97878385
2026-04-13,SH600196,0.054043137,0.9792614
2026-04-13,SH603501,0.05390895,0.9731401
2026-04-13,SH605499,0.05332359,0.9793265
2026-04-13,SZ000001,0.05276241,0.986311
2026-04-13,SH601318,0.05201135,0.9860102
2026-04-13,SH601058,0.051391773,0.98468506
2026-04-13,SZ300979,0.050379656,0.9772324
2026-04-13,SZ301269,0.046924256,0.9746547
2026-04-13,SZ000963,0.04658691,0.98516685
2026-04-13,SH601100,0.04621487,0.9855334
2026-04-13,SH600760,0.045104526,0.97571087
2026-04-13,SH600346,0.045055665,0.99094385
2026-04-13,SH601607,0.0441818,0.98456913
2026-04-13,SH601166,0.043667786,0.9863457
2026-04-13,SZ002352,0.041065864,0.97978574
2026-04-13,SH600887,0.0405583,0.98378134
2026-04-13,SH601668,0.04011429,0.9722982
2026-04-13,SH601689,0.039099403,0.9756885
2026-04-13,SH688111,0.038253598,0.9666899
2026-04-13,SZ002601,0.037027173,0.9811561
2026-04-13,SH601899,0.03638895,0.98131895
2026-04-13,SH600039,0.036344305,0.9834968
2026-04-13,SH600600,0.034927838,0.98543787
2026-04-13,SZ300896,0.03463234,0.98692477
2026-04-13,SZ300750,0.03429868,0.98185873
2026-04-13,SH600085,0.034205228,0.9852095
2026-04-13,SZ002415,0.032710336,0.97997457
2026-04-13,SH601898,0.032589488,0.98222524
2026-04-13,SH600690,0.03237456,0.9736969
2026-04-13,SZ000895,0.03182607,0.97953886
2026-04-13,SH600036,0.03024108,0.98833317
2026-04-13,SH600674,0.029641815,0.9823167
2026-04-13,SH600515,0.028882802,0.98014784
2026-04-13,SH688009,0.027985446,0.9773137
2026-04-13,SH600893,0.027271025,0.97923446
2026-04-13,SZ002074,0.026543632,0.9777419
2026-04-13,SH600233,0.026481338,0.9840709
2026-04-13,SH600019,0.026409008,0.97959465
2026-04-13,SH688506,0.025867395,0.9800409
2026-04-13,SH600161,0.025436327,0.983065
2026-04-13,SZ002252,0.024577372,0.9887531
2026-04-13,SH688271,0.024329029,0.9729388
2026-04-13,SZ002920,0.023770787,0.98320675
2026-04-13,SH600276,0.02359154,0.98613805
2026-04-13,SZ002027,0.02333381,0.9855963
2026-04-13,SH601336,0.023213126,0.97693926
2026-04-13,SH601298,0.022986837,0.98382527
2026-04-13,SH600372,0.021056809,0.9754494
2026-04-13,SH601816,0.020210318,0.9812997
2026-04-13,SH688126,0.01993557,0.98232013
2026-04-13,SZ300760,0.019499876,0.97708446
2026-04-13,SZ000786,0.019231088,0.983691
2026-04-13,SH600406,0.0192061,0.9847497
2026-04-13,SZ300433,0.01888191,0.98518384
2026-04-13,SH600919,0.018875815,0.97727317
2026-04-13,SH600886,0.017773092,0.9781756
2026-04-13,SZ000708,0.017450713,0.98687
2026-04-13,SH603259,0.017386325,0.97641593
2026-04-13,SZ000651,0.016142003,0.9811435
2026-04-13,SZ000725,0.015636943,0.97731596
2026-04-13,SH600519,0.015283279,0.9813146
2026-04-13,SH603195,0.014896639,0.97752076
2026-04-13,SH600741,0.014455222,0.98087573
2026-04-13,SZ002179,0.013309844,0.977982
2026-04-13,SZ300122,0.013187833,0.981752
2026-04-13,SH600547,0.012579657,0.9845627
2026-04-13,SH601698,0.011593781,0.97973573
2026-04-13,SH601186,0.011342034,0.98291725
2026-04-13,SH601633,0.010967627,0.9773292
2026-04-13,SH600489,0.010826692,0.9855972
2026-04-13,SH600000,0.010431841,0.9879488
2026-04-13,SZ002001,0.009508878,0.98018587
2026-04-13,SH600999,0.0072405413,0.9825401
2026-04-13,SZ000807,0.0069636256,0.9822374
2026-04-13,SZ300015,0.005776614,0.98417133
2026-04-13,SH601169,0.0053951666,0.97616154
2026-04-13,SZ000858,0.0051693395,0.97983825
2026-04-13,SZ000625,0.005047567,0.9835803
2026-04-13,SZ001391,0.004974082,0.97945684
2026-04-13,SZ300124,0.0048494115,0.98643154
2026-04-13,SH601888,0.004771985,0.98435634
2026-04-13,SH601857,0.0047383383,0.9834753
2026-04-13,SH600460,0.004198648,0.97186756
2026-04-13,SH600362,0.001675047,0.9820723
2026-04-13,SH601319,0.0007434413,0.9862874
2026-04-13,SH600941,0.0005744919,0.98279333
2026-04-13,SH600900,0.0005352795,0.98394346
2026-04-13,SH600025,0.00040411204,0.9850273
2026-04-13,SH600875,0.00020504743,0.9829494
2026-04-13,SH600031,-0.0015284643,0.9829298
2026-04-13,SZ300014,-0.0023292303,0.9762818
2026-04-13,SZ002050,-0.003395401,0.9809856
2026-04-13,SH601788,-0.0036775991,0.9866898
2026-04-13,SH600061,-0.0038159266,0.9814808
2026-04-13,SH601127,-0.0040475056,0.98347706
2026-04-13,SH600030,-0.0041307583,0.9741236
2026-04-13,SZ300413,-0.0042999983,0.9816134
2026-04-13,SZ002241,-0.0044760704,0.9826225
2026-04-13,SH601138,-0.004652418,0.9849245
2026-04-13,SH601916,-0.0048257858,0.9859783
2026-04-13,SH601818,-0.005419217,0.978292
2026-04-13,SZ300782,-0.0060020685,0.97194946
2026-04-13,SH688012,-0.0064616427,0.9822541
2026-04-13,SH601601,-0.006492935,0.983236
2026-04-13,SH601328,-0.0065638274,0.9852652
2026-04-13,SH603893,-0.0071375743,0.98535556
2026-04-13,SH600809,-0.007903628,0.98059547
2026-04-13,SH601618,-0.008184738,0.98137313
2026-04-13,SH688082,-0.008814275,0.9789923
2026-04-13,SZ000661,-0.009414412,0.9823397
2026-04-13,SZ002709,-0.009937532,0.98463655
2026-04-13,SH601985,-0.009972036,0.9896309
