datetime,instrument,0,confidence
2026-04-08,SH601377,-0.019791447,0.9865493
2026-04-08,SH600436,-0.019955955,0.9832819
2026-04-08,SH603993,-0.02027765,0.98350084
2026-04-08,SH600050,-0.020811647,0.9819604
2026-04-08,SH600989,-0.020871848,0.98244077
2026-04-08,SZ000725,-0.020884924,0.9838537
2026-04-08,SH601878,-0.021200545,0.9882174
2026-04-08,SZ002422,-0.021703742,0.9870812
2026-04-08,SH600018,-0.022207469,0.9854151
2026-04-08,SH688047,-0.02234891,0.9876601
2026-04-08,SH601919,-0.022567056,0.98976517
2026-04-08,SZ300866,-0.022734843,0.9911011
2026-04-08,SZ000858,-0.023015343,0.9860253
2026-04-08,SZ000002,-0.023107626,0.98644394
2026-04-08,SH600030,-0.023274027,0.9846668
2026-04-08,SH600522,-0.023353808,0.98403555
2026-04-08,SZ300433,-0.024361111,0.98576885
2026-04-08,SH600023,-0.02448994,0.98956746
2026-04-08,SZ300476,-0.024719127,0.97800314
2026-04-08,SZ002142,-0.026866876,0.9762739
2026-04-08,SH600803,-0.028570097,0.9778567
2026-04-08,SH601985,-0.029431924,0.9812929
2026-04-08,SH601138,-0.029702123,0.9779508
2026-04-08,SH688008,-0.030155454,0.987369
2026-04-08,SH600377,-0.030322619,0.97917354
2026-04-08,SH603296,-0.030497607,0.97730756
2026-04-08,SZ000625,-0.030833289,0.98761576
2026-04-08,SZ300059,-0.03116867,0.98170197
2026-04-08,SZ000963,-0.031693928,0.98447543
2026-04-08,SZ001979,-0.031927355,0.9873768
2026-04-08,SZ300014,-0.033850577,0.9854165
2026-04-08,SZ000408,-0.0339931,0.98724115
2026-04-08,SH601688,-0.03439651,0.98824465
2026-04-08,SH600160,-0.035176646,0.9847392
2026-04-08,SH688036,-0.035392396,0.98778373
2026-04-08,SH601901,-0.036840096,0.98658156
2026-04-08,SH600016,-0.03924071,0.9827472
2026-04-08,SH601211,-0.03937857,0.9859037
2026-04-08,SH605499,-0.041869413,0.9826568
2026-04-08,SH600276,-0.0420858,0.9854855
2026-04-08,SH601319,-0.04237631,0.9857421
2026-04-08,SH601136,-0.044062,0.98620564
2026-04-08,SZ002648,-0.047084533,0.98537606
2026-04-08,SH688223,-0.047301315,0.98997796
2026-04-08,SH601100,-0.04786233,0.98345906
2026-04-08,SH600085,-0.04856071,0.98732334
2026-04-08,SH601058,-0.048650928,0.9808226
2026-04-08,SH601238,-0.050161894,0.98237485
2026-04-08,SH600926,-0.05078306,0.9844455
2026-04-08,SH601012,-0.05195927,0.98761564
2026-04-08,SH601236,-0.05214209,0.98419964
2026-04-08,SZ000100,-0.05225724,0.9844787
2026-04-08,SH601800,-0.052898332,0.9825096
2026-04-08,SH601818,-0.05308391,0.98643154
2026-04-08,SZ300122,-0.053403407,0.98462707
2026-04-08,SH601881,-0.05360991,0.9860028
2026-04-08,SH688187,-0.053687364,0.9836442
2026-04-08,SH600482,-0.055561252,0.98647135
2026-04-08,SZ300896,-0.05757833,0.986584
2026-04-08,SH601669,-0.05949416,0.9886148
2026-04-08,SH600011,-0.05956225,0.9833703
2026-04-08,SH600438,-0.060040563,0.98558503
2026-04-08,SH601766,-0.06039492,0.9792839
2026-04-08,SZ002311,-0.06072079,0.98203546
2026-04-08,SH601838,-0.061657872,0.980271
2026-04-08,SZ000617,-0.06173404,0.9876594
2026-04-08,SH601336,-0.06419577,0.987293
2026-04-08,SZ002459,-0.064292006,0.9827497
2026-04-08,SZ001391,-0.06618691,0.99093866
2026-04-08,SH601916,-0.06717642,0.98699355
2026-04-08,SH688472,-0.06929873,0.98880905
2026-04-08,SH600406,-0.06930083,0.9916788
2026-04-08,SH600089,-0.070055686,0.98802817
2026-04-08,SZ300408,-0.074457765,0.9835122
2026-04-08,SH600010,-0.07450364,0.98061746
2026-04-08,SH600690,-0.07518323,0.98395157
2026-04-08,SZ300347,-0.07529733,0.98175275
2026-04-08,SH600809,-0.07759788,0.9868238
2026-04-08,SH603259,-0.07803997,0.985634
2026-04-08,SZ002460,-0.079405606,0.97880995
2026-04-08,SH601628,-0.08018865,0.9851189
2026-04-08,SH688009,-0.08305835,0.98257345
2026-04-08,SH601728,-0.083885804,0.98091495
2026-04-08,SH688303,-0.08444214,0.9835315
2026-04-08,SZ300502,-0.08520512,0.98273695
2026-04-08,SZ000596,-0.088461384,0.9817723
2026-04-08,SZ000876,-0.09289219,0.9880954
2026-04-08,SH600795,-0.097662926,0.9883491
2026-04-08,SZ002384,-0.0987312,0.98677015
2026-04-08,SZ300782,-0.10101183,0.98681206
2026-04-08,SH600176,-0.104385406,0.9727286
2026-04-08,SZ000792,-0.10511087,0.9843039
2026-04-08,SH600905,-0.10558528,0.9824082
2026-04-08,SZ000983,-0.11045028,0.98614234
2026-04-08,SH600027,-0.11136527,0.98798764
2026-04-08,SZ300316,-0.11296432,0.9839056
2026-04-08,SH601877,-0.11611028,0.9820504
2026-04-08,SZ300498,-0.12217933,0.9814445
2026-04-08,SZ000301,-0.12284082,0.98297286
2026-04-08,SZ300394,-0.12459605,0.97579837
2026-04-08,SZ002714,-0.14622346,0.9879216
2026-04-08,SH603986,-0.14648673,0.9886897
2026-04-08,SH600930,-0.15653396,0.9860947
2026-04-08,SH601868,-0.16458404,0.98741895
2026-04-08,SH600026,-0.16909227,0.9885854
2026-04-08,SH688506,-0.17619821,0.98258245
